Estimote ID, RSSI, Calculated Distance, Date --- Time
28286,-94,19.51973442830692,2019-08-05 15:59:54.355
30461,-95,21.313487276758774,2019-08-05 15:59:54.362
62725,-58,0.4264364202122968,2019-08-05 16:04:15.719
50250,-67,1.5183108731975967,2019-08-05 16:04:15.725
55284,-71,2.2858140923583377,2019-08-05 16:04:15.730
44235,-66,1.3909661297537292,2019-08-05 16:04:15.722
53024,-69,1.955808306448999,2019-08-05 16:04:15.727
30461,-82,7.062267683621718,2019-08-05 16:04:15.732
42110,-91,14.91473455240242,2019-08-05 16:04:15.739
41880,-85,9.100098630191358,2019-08-05 16:04:15.735
44235,-56,0.30867241938827744,2019-08-05 16:04:17.677
45125,-62,0.8637791296072325,2019-08-05 16:04:17.685
62725,-58,0.4264364202122968,2019-08-05 16:04:17.680
53301,-69,1.955808306448999,2019-08-05 16:04:17.690
12598,-69,1.955808306448999,2019-08-05 16:04:17.692
50250,-69,1.955808306448999,2019-08-05 16:04:17.695
42110,-78,4.645230259776723,2019-08-05 16:04:17.698
53024,-64,1.1040213512631076,2019-08-05 16:04:17.687
25294,-99,30.03929897199379,2019-08-05 16:04:17.711
28286,-91,14.91473455240242,2019-08-05 16:04:17.708
55284,-60,0.5899321003065906,2019-08-05 16:04:17.682
30461,-82,7.062267683621718,2019-08-05 16:04:17.700
13800,-86,10.015969236057254,2019-08-05 16:04:17.706
11814,-55,0.2561509476744502,2019-08-05 16:04:17.675
41880,-86,10.015969236057254,2019-08-05 16:04:17.703
11814,-55,0.2561509476744502,2019-08-05 16:04:18.764
22042,-65,1.2396202709685444,2019-08-05 16:04:18.777
45125,-67,1.5183108731975967,2019-08-05 16:04:18.779
62725,-58,0.4264364202122968,2019-08-05 16:04:18.767
53024,-68,1.67832242226384,2019-08-05 16:04:18.784
55284,-60,0.5899321003065906,2019-08-05 16:04:18.769
44235,-61,0.7005672208174653,2019-08-05 16:04:18.772
30461,-82,7.062267683621718,2019-08-05 16:04:18.814
25294,-89,13.276031872722957,2019-08-05 16:04:18.862
53301,-65,1.2396202709685444,2019-08-05 16:04:18.775
13800,-86,10.015969236057254,2019-08-05 16:04:18.859
42110,-80,5.54786650149242,2019-08-05 16:04:18.812
12598,-69,1.955808306448999,2019-08-05 16:04:18.787
41880,-86,10.015969236057254,2019-08-05 16:04:18.855
50250,-67,1.5183108731975967,2019-08-05 16:04:18.782
28286,-82,7.062267683621718,2019-08-05 16:04:18.838
53301,-65,1.2396202709685444,2019-08-05 16:04:19.845
